-3.77195934181709,0.014767885485174,SP500,MAR
-3.91108256190942,0.009575593002819,AAPL,DLTR
-4.57519771492766,0.000918915243636,AAPL,VRSN
-5.07992424765121,0.000117065305076,AAPL,CHKP
-3.86730019391364,0.01099902211225,MSFT,INTC
-4.29790028439308,0.002579788488508,MSFT,ADBE
-6.24856051960773,4.63523747196E-07,MSFT,TXN
-4.90494665919055,0.000245266189194,MSFT,FISV
-4.04617657147136,0.006164269710858,MSFT,ADP
-4.0272165707148,0.00656493541831,MSFT,ADI
-5.14772096637014,8.72945841367689E-05,MSFT,PAYX
-3.68243763846805,0.019299905947906,MSFT,XLNX
-3.82652143370514,0.012491342851789,MSFT,MCHP
-4.22870404383989,0.0032988006878,MSFT,VRSN
-3.75557098564686,0.015519673704974,MSFT,INCY
-3.79254397877219,0.013869228221311,AMZN,TXN
-4.17216475744286,0.004018322274735,AMZN,ROST
-4.04771194409333,0.006132814220881,AMZN,IDXX
-3.80124053029826,0.013504324522922,AMZN,MCHP
-4.54457824985212,0.001033591375272,AMZN,VRSN
-4.71144097144922,0.000538809663475,INTC,CMCSA
-3.7986340088214,0.013612791235565,INTC,PEP
-3.95665009473725,0.008271425095667,INTC,AMGN
-4.01824021634922,0.006762721285686,INTC,COST
-4.01672156292976,0.006796711245511,INTC,TXN
-4.25246218471752,0.003033410188851,INTC,SBUX
-3.86724322274599,0.011000991096704,INTC,CELG
-4.60697696391572,0.000812576687092,INTC,FISV
-4.37159705741313,0.001975136072196,INTC,ADP
-4.55588310773243,0.000989775907738,INTC,INTU
-4.47717868600629,0.001334798054945,INTC,WBA
-3.81298770749987,0.013024916271596,INTC,ATVI
-4.01719166826514,0.00678617305059,INTC,MAR
-4.65895131756435,0.000663184132342,INTC,ROST
-4.25011306278345,0.003058747845418,INTC,ADI
-4.56265315346726,0.000964375342855,INTC,ORLY
-4.09563738218874,0.005221227725296,INTC,XEL
-3.78874368333207,0.014031405262473,INTC,MNST
-3.80385437303633,0.013396321834008,INTC,PAYX
-3.92522518385493,0.009152369130256,INTC,CTAS
-4.50954697273414,0.001181164142211,INTC,KLAC
-4.45051412891555,0.001475149718881,INTC,DLTR
-4.24208719416164,0.003146791065349,INTC,IDXX
-4.05555032127625,0.005974483298098,INTC,XLNX
-3.82185508655836,0.012673084050869,INTC,MCHP
-4.66637419519589,0.000644087693916,INTC,SNPS
-3.8150906805546,0.012940702403937,INTC,INCY
-4.06022834233427,0.005881765234779,INTC,SWKS
-4.09519486562193,0.005229048382133,INTC,HAS
-3.78478290837187,0.014202211858881,INTC,MYL
-4.01942469814022,0.006736317377961,INTC,HSIC
-3.70788472007743,0.017902066775963,CMCSA,TXN
-4.14783714556641,0.004369992737206,CMCSA,ADP
-3.88921685949457,0.010264463046942,CMCSA,ADI
-3.92008547112511,0.009304198095404,CMCSA,PAYX
-4.28059456544419,0.002744619711517,CMCSA,KLAC
-4.38048639973732,0.001911832875577,CMCSA,XLNX
-4.97878688210058,0.000180078715511,CMCSA,VRSN
-3.6927689179953,0.018721307474684,CMCSA,SNPS
-6.18247749129244,6.4915778183618E-07,CSCO,PEP
-6.48647662679516,1.35116002318973E-07,CSCO,ADBE
-5.13453478531802,9.24489544954423E-05,CSCO,AMGN
-5.39259880638747,2.93350484013883E-05,CSCO,COST
-5.0861858755667,0.000113953240143,CSCO,NVDA
-4.43517646499098,0.001561987055137,CSCO,TXN
-4.24771876512999,0.003084772999609,CSCO,QCOM
-5.44037321160605,2.35854195075418E-05,CSCO,SBUX
-5.44702478951793,2.28767120288821E-05,CSCO,GILD
-5.9848213568685,1.75051861122753E-06,CSCO,CELG
-5.72119671457635,6.32555556622243E-06,CSCO,FISV
-4.85822182203306,0.000297498613056,CSCO,ADP
-5.25742655957658,5.38698415408391E-05,CSCO,INTU
-4.77338658735846,0.000420331169089,CSCO,ISRG
-4.75474185271809,0.000453115359314,CSCO,BIIB
-5.69007219148087,7.33905113511077E-06,CSCO,WBA
-5.55425660796998,1.39260580280355E-05,CSCO,VRTX
-4.11650487645002,0.004864298373492,CSCO,AMAT
-4.70297622985346,0.000557256390618,CSCO,ILMN
-6.06825844397775,1.15493755677055E-06,CSCO,ATVI
-6.18098582883093,6.54092984251925E-07,CSCO,MAR
-5.20330913712161,6.84359067258103E-05,CSCO,ROST
-4.37587041524819,0.001944465758496,CSCO,ADI
-6.57389416549086,8.52595720809051E-08,CSCO,LRCX
-5.19270093868723,7.17033394720034E-05,CSCO,CTSH
-4.98656740686094,0.000174263545402,CSCO,REGN
-5.47062820129433,2.05239007291831E-05,CSCO,ORLY
-6.07576695695073,1.11228113059661E-06,CSCO,ADSK
-5.37302161306649,3.20622930947414E-05,CSCO,XEL
-5.48032554786905,1.9626516867654E-05,CSCO,MNST
-5.63764393721493,9.41234465310436E-06,CSCO,PAYX
-5.29113296875536,4.63555013020125E-05,CSCO,EBAY
-4.57097357244349,0.00093399397753,CSCO,EA
-4.76469400190091,0.000435326675868,CSCO,CTAS
-4.94689945767945,0.000205898963557,CSCO,KLAC
-6.06915265363292,1.14977494243036E-06,CSCO,PCAR
-4.93332998517564,0.000217922822935,CSCO,DLTR
-4.47729692794188,0.001334204376425,CSCO,ALXN
-5.41435320795165,2.65666874558455E-05,CSCO,IDXX
-3.89028710826455,0.010229741517613,CSCO,XLNX
-5.45624854039696,2.19278523004626E-05,CSCO,MCHP
-4.71506061489469,0.000531098617099,CSCO,VRSN
-4.74416354733665,0.000472774744383,CSCO,CERN
-4.47815835988359,0.00132988665532,CSCO,FAST
